record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations	implementation_core_status	implementation_core_reason	implementation_core_evidence
PMID_21484793	21484793	10.1002/ijc.26128	2012	Experience with high-risk human papillomavirus testing on vaginal brush-based self-samples of non-attendees of the cervi	UNK	UNK	other		other	unk	unk	unk	Y	DNA	direct_colposcopy	individual_RCT				Y	completion_reported	89.1	HPV-positive self-sampling responders: 89.1% adherence to cytology triage; colposcopy referral adherence 95.8%.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_22017806	22017806	10.1111/j.1471-0528.2011.03147.x	2012	Self-sampling of vaginal fluid and high-risk human papillomavirus testing in women aged 50 years or older not attending 	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	direct_colposcopy	other		3618.0		Y	completion_reported	84.8	Among high-risk HPV-positive women, 56/66 attended surgery/colposcopy after self-sampling.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_22172570	22172570	10.1016/j.ejca.2011.11.022	2012	Offering self-sampling for human papillomavirus testing to non-attendees of the cervical screening programme: Characteri	Netherlands	HIC	underscreened_general		other	unk	unk	unk	Y	DNA	cytology	other		39.0		Y	referral_only		Reported CIN yield from linked data but no follow-up attendance/completion metric.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_22619675	22619675	10.1155/2012/728397	2012	Burden of Human Papillomavirus among Haitian Immigrants in Miami, Florida: Community-Based Participatory Research in Act	United States	HIC	migrant_minority		community_outreach	chw_door_to_door	mixed	unk	Y	UNK	cytology	other				N	none			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Community prevalence study with actual results (N=242).	Of the 242 women who contributed adequate specimens... prevalence was 20.7%.
PMID_22645391	22645391	10.1136/sextrans-2012-050477	2012	A cross-sectional study on the acceptability of self-collection for HPV testing among women in rural China.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_23015677	23015677	10.1128/jcm.01506-12	2012	Dry storage and transport of a cervicovaginal self-sample by use of the Evalyn Brush, providing reliable human papilloma	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_23075359	23075359	10.3109/01443615.2012.717989	2012	Diagnostic accuracy of self-collected human papillomavirus specimens as a primary screen for cervical cancer.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21179038	21179038	10.1038/sj.bjc.6606040	2011	The effect of self-sampled HPV testing on participation to cervical cancer screening in Italy: a randomised controlled t	UNK	UNK	nonattenders		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	RCT with 19.6% actual sample return rate.	direct mailing of the self-sampler registered the highest compliance: 19.6%.
PMID_21343937	21343937	10.1038/bjc.2011.48	2011	HPV self-sampling as an alternative strategy in non-attenders for cervical screening - a randomised controlled trial.	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	direct_colposcopy	individual_RCT				Y	completion_reported	87.5	HPV-positive participants: 7/8 attended cervical smear with concurrent colposcopy.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21497619	21497619	10.1016/j.ypmed.2011.03.018	2011	Comparative community outreach to increase cervical cancer screening in the Mississippi Delta.	United States	HIC	underscreened_general		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	other			80.5	N	none		Reported self-collection return and Pap appointment attendance; no post-positive follow-up completion.	N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21700548	21700548	10.1684/bdc.2011.1388	2011	[HPV-Hr detection by home self sampling in women not compliant with pap test for cervical cancer screening. Results of a	France	HIC	nonattenders		other	unk	unk	unk	Y	UNK	cytology	individual_RCT	334.0	35.0	6.4	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21730977	21730977	10.1038/bjc.2011.236	2011	Self-sampling and HPV testing or ordinary Pap-smear in women not regularly attending screening: a randomised study.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	individual_RCT		4060.0	9.0	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21752985	21752985	10.1158/1055-9965.epi-11-0307	2011	Self-sample HPV tests as an intervention for nonattendees of cervical cancer screening in Finland: a randomized trial.	UNK	UNK	other		other	unk	unk	reminders	Y	DNA	cytology	individual_RCT	2397.0	76.0	6.0	N	none		Reported screening attendance/coverage; no post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_21811250	21811250	10.1038/bjc.2011.277	2011	Short-time repeat high-risk HPV testing by self-sampling for screening of cervical cancer.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	other	2850.0	30.0	1.1	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_22021733	22021733	10.1136/bmjopen-2010-000030	2011	Feasibility of self-sampling and human papillomavirus testing for cervical cancer screening in First Nation women from N	Canada	HIC	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	observational				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_22051739	22051739	10.1016/s0140-6736(11)61522-5	2011	Self-collection of vaginal specimens for human papillomavirus testing in cervical cancer prevention (MARCH): a community	UNK	UNK	other		home_mail	unk	unk	unk	Y	UNK	direct_colposcopy	individual_RCT	12330.0			Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_19943103	19943103	10.1007/s10552-009-9474-0	2010	Assessing the acceptability of self-sampling for HPV among Haitian immigrant women: CBPR in action.	UNK	UNK	migrant_minority		home_mail	unk	unk	unk	Y	UNK	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Acceptability study with 246 participants providing samples.	...recruited 246 eligible women ... Participants provided self-collected specimens.
PMID_20223872	20223872	10.1136/bmj.c1040	2010	HPV testing on self collected cervicovaginal lavage specimens as screening method for women who do not attend cervical s	Netherlands	HIC	other		other	unk	unk	unk	Y	UNK	direct_colposcopy	program_evaluation	792.0	43.0	5.4	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_20572091	20572091	10.1002/jmv.21835	2010	Testing for human papillomavirus and measurement of viral load of HPV 16 and 18 in self-collected vaginal swabs of women	France	HIC	migrant_minority		other	unk	unk	unk	Y	DNA	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Pilot study with 120 participants reporting results.	Self-collected vaginal swabs were examined from 120 women. ... found in 28 women.
PMID_19654577	19654577	10.1038/sj.bjc.6605194	2009	Self-sampling of the vaginal fluid at home combined with high-risk HPV testing.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	other		2829.0		Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_19901435	19901435		2009	The clinical utility of HPV DNA testing in cervical cancer screening strategies.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	program_evaluation				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_19994740	19994740	10.1007/bf03405272	2009	Barriers to acceptance of self-sampling for human papillomavirus across ethnolinguistic groups of women.	Canada	HIC	migrant_minority		other	unk	unk	unk	Y	UNK	cytology	observational		35.0		Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_17075437	17075437	10.1097/01.olq.0000243623.67673.22	2007	Comparability of self-collected vaginal swabs and physician-collected cervical swabs for detection of human papillomavir	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	other		2003.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_17205514	17205514	10.1002/ijc.22484	2007	Human papillomavirus testing on self-sampled cervicovaginal brushes: an effective alternative to protect nonresponders i	Netherlands	HIC	other		other	unk	unk	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_17362570	17362570	10.1258/096914107780154486	2007	Human papillomavirus testing by self-sampling: assessment of accuracy in an unsupervised clinical setting.	UNK	UNK	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_17520406	17520406	10.1080/00016340701303747	2007	Attitudes to self-sampling of vaginal smear for human papilloma virus analysis among women not attending organized cytol	UNK	UNK	other		home_mail	unk	unk	reminders	Y	DNA	cytology	observational		198.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Early implementation pilot with actual home-based results.	Fifty-eight per cent of the women responded and collected vaginal smear at home.
PMID_17533491	17533491	10.2340/00015555-0205	2007	High prevalence of oncogenic human papilloma virus in women not attending organized cytological screening.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	other	369.0	35.0	9.5	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_17724326	17724326	10.1503/cmaj.070013	2007	Feasibility of self-collection of specimens for human papillomavirus testing in hard-to-reach women.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_16997304	16997304	10.1016/j.ijgo.2006.07.012	2006	Primary screening for cervical cancer through self sampling.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	unk	other		878.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
